"Data Source","World Development Indicators",

"Last Updated Date","2026-02-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Bangladesh","BGD","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","9.99668529799247","10.7823534063335","10.7467512833228","9.98348512216024","10.0284124165217","9.66271640919629","10.2842808274445","9.30614212330159","8.33080893013733","8.14599241256528","8.31311289260521","6.29148731724424","5.6747304028231","6.53940933400325","3.70107546471338","2.89507889386174","4.74608176819018","7.04075196547742","5.55766316100946","6.10921948081309","5.49428379105126","5.13086315280464","5.07529986612758","5.60384903116941","3.39625513455005","5.38447860037049","5.18293196330185","4.99004963895921","5.42830096531266","5.54014371794136","5.90831648660892","6.66261196863293","7.58667691037111","9.01726903574974","9.00154364628231","10.864634213863","9.70650764952346","10.5203705573506","11.7573312287186","11.7586423857313","12.3442012279919","13.3865592080649","12.4099689322019","11.4311486959413","11.1465089461353","14.3928418979283","16.3534635652888","16.9953348464905","17.6588584820757","16.9401329056133","16.0241126856916","19.9220749554939","20.1615888640625","19.5378741098798","18.9896599950107","17.3366737865485","13.9212044814459","12.8197468906003","12.6747879443391","13.0947573353039","10.4427880616037","10.6627789004134","12.8822264348985","13.1571638341204","10.4611878291715","",
"Bulgaria","BGR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","35.7078050482727","35.6384355453304","34.2829076620825","37.1482428072153","40.1311614131585","42.7951269047992","40.0336395168459","40.7852991817975","45.5656654957217","46.4205946557788","33.1191920794173","43.4782608695652","47.1115537848606","38.2067581130813","45.0475646879756","32.3395342237886","48.4970548282482","49.5761875420895","41.9413456624665","42.7497878044332","36.218856756011","34.8813174225009","33.6473037196123","34.4169458788193","40.9566402727565","42.5295657507757","46.9778786308931","52.3550343456585","52.4776590469711","42.2188500872454","50.0980449379877","58.7882075157955","60.3462746942784","64.5649786514052","64.5508109503852","63.7864172382015","63.8609305294392","66.9905214172473","65.9187143714344","64.3005878621409","56.4751229374987","61.8496057085399","69.9794748927614","62.0049747441024","56.3699620840938","",
"Bahrain","BHR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","109.148799438653","115.323708935018","104.639942237832","85.0281149133528","84.8560572339871","89.50271349291","86.8122064533917","90.0287794411736","83.8462297823528","86.753663343202","101.627081964958","74.7571406146746","74.2108438818191","73.7646092157904","71.4064825255772","72.1076564551807","77.3166979888113","69.5451087757575","56.8165441788063","69.3608276441722","79.1806670285974","73.6107613220545","72.5085662959225","72.0630719982325","78.6051459613386","83.8940482059345","84.6389442624741","79.6795292320647","82.5773483806233","68.4655938651118","66.7027150376276","95.6363487649272","98.265636232926","100.826651632348","92.2255357196123","79.3441035722346","70.5882906981125","72.2538621389219","75.7153726820796","73.0944239873751","70.4544358235096","86.2742186726683","95.9613654006004","87.351143952571","87.6749955249627","",
"Bahamas, The","BHS","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","82.6507713884993","82.6645843344546","68.8717258403469","70.3811877480716","67.3817034700316","65.7859722486219","66.5685595567867","63.5882612316888","64.7907986724178","63.8179979777553","61.3227730774787","","53.8314826910516","54.160770688566","50.9510921971226","50.247024766806","51.9666882276843","51.0214789812826","49.549139690872","48.0376835688556","36.8804047779975","34.6571601675345","36.4568895621607","38.0475628585261","34.0725886439131","36.175454557738","35.8102341689881","38.215231096961","38.7598869482117","38.3092773365463","40.0919541095878","39.4936348090443","34.190679986696","34.9532873206178","37.4352685331837","38.1273086825118","39.8566150850095","37.3629826467129","35.8315874839494","32.8518883249585","31.7259719287533","35.251809785322","34.9807938540333","23.2736992434769","27.9712552961701","37.1589142824247","37.8114502367185","37.7835884998232","",
"Bosnia and Herzegovina","BIH","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.4482894219426","20.4117390235021","23.617706247983","27.8336349003353","27.3031972254601","27.6439467786027","21.883818745472","22.0687199961698","19.1260118891002","20.5879852303156","22.5362431036544","24.3164228910803","26.2583452015481","27.1015554443826","26.8480689241931","25.0093787853569","29.6955421868204","32.0359718110398","32.3505414379409","33.7430455598104","33.9891191143676","35.1148767232101","35.9087089120132","40.3244116811041","41.9845538493301","40.040069270151","34.5918555020937","42.8225929673139","48.3071273410035","43.9317394171743","40.8728411216315","",
"Belarus","BLR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.9584295612009","33.3333333333333","59.7826086956522","67.6142131979695","71.2696004046535","49.6651647817599","46.3498037416792","59.8598805986424","59.0511292994057","59.2033413701759","69.2108213448948","66.7476067360771","63.6275159440361","65.156379906358","67.8863333586708","59.7978087236099","60.0613117690842","60.9430527153212","60.9377552183976","48.8764618241933","51.3728853529564","78.4653615193087","78.7769072783938","58.3335781066769","54.941004057247","58.0107665670743","62.5093471231924","66.7896002012327","70.4550452625374","65.0945839929757","61.0120971835577","70.8317550415821","63.0511868938428","66.0267285714941","65.0639450286877","",
"Belize","BLZ","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","34.5663080808081","32.5877441994247","28.5447388855361","29.1880745756246","37.4201336318237","29.116805081796","33.5022414125201","37.169499056858","38.219620832839","35.2097331500713","40.8415406762032","35.9772984642911","41.0241941273705","38.4887561088814","41.5144175332129","40.2212156814719","41.751196669658","43.7946352343963","43.1671002651104","44.0742971195585","42.870421436555","41.8864239146419","43.6216330567744","44.5690554451158","42.2851095770467","45.729283841046","51.802408996474","50.5800129170809","53.8397113388589","45.4443249910287","50.6252185549087","56.7220499146992","59.326479519541","56.023852203192","55.4922660304805","51.5667685462712","47.3072672928322","49.8095974752301","51.7351399388179","52.0189198848801","37.6373221387979","47.5814821772776","52.5787874243921","54.9308418513115","55.2233936496697","",
"Bermuda","BMU","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.7949927394964","52.5392419809555","50.5125436879565","51.6131910947459","51.1612432078139","49.9708394613543","49.3300565760921","48.5381492501872","51.4791563825902","51.7434243981752","47.134651225055","47.9001272558699","50.2988488872967","50.231290829656","52.1443424016635","",
"Bolivia","BOL","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","16.2089752176825","16.3998357963875","15.1492397221701","16.9804741980474","20.3001701995977","21.4623955431755","21.2578616352201","22.4969372981401","19.7802197802198","20.4183266932271","24.5985763946367","21.3890596189305","21.1124401913876","27.7144666033555","35.2924380145624","25.9383183008438","27.6766605081676","26.7741286136789","22.595143746177","24.1747034696819","24.5274539587809","23.2663260926749","29.0643788798214","28.3167867521197","23.6548634386039","19.0499334729456","21.324012266832","19.6304753728154","18.767446879255","22.4982161104834","22.7769821388572","21.4793468638824","20.0457617754806","19.0807651898888","21.6633117424271","22.5514216225024","22.5818705788073","21.1106028890051","19.6986848946719","16.8808993524959","18.2747449737713","19.972149230267","21.6344550841802","25.6007344519017","31.1383905185998","35.5481429306567","41.771714268103","41.7956567530236","44.9065559925589","35.7226248254274","41.1874561416131","44.0917018533308","47.1661966249317","44.0924795250944","43.2930879909317","30.8682960291245","24.4880055394464","19.5388666685088","20.3550589285544","20.0474399352249","16.8717531697786","23.5525156265644","27.7939915042015","22.4028095381649","21.4350624296","",
"Brazil","BRA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","6.28181356216762","6.42021675517618","4.00847871772255","8.93314544401188","6.46099666497353","7.50316443059153","6.53020390757968","5.67719217542334","5.99087444407956","6.67156538418794","7.02942560498826","6.45722050038782","7.27211396407972","7.84487342902518","7.67312781088189","7.21800682637617","7.01316307160746","7.24526115542366","6.69298607932397","7.24078004876568","8.96239487326747","9.62284037096842","7.90048452532258","12.2437555659291","15.0354125354877","12.9485790961438","9.21727907000127","9.82848202733551","11.6673585476931","8.92960967188901","8.1972364845005","8.67763659887868","10.8683116605935","10.5032716554144","9.51307642702004","7.52887503847073","6.73020968471254","6.98364957728647","7.03050033464164","9.56489825956504","10.1880480058491","12.3717106723871","14.2305902741157","15.1807837057459","16.5457615138976","15.2438292651669","14.3743163021339","13.3276751043","13.534000513391","10.8513711350383","10.8655847760176","11.5825126792652","11.8775390706917","11.7422306467311","11.0119428189165","12.9001914186486","12.4666790428125","12.5189678705014","14.6349994958796","14.1229191909095","16.4535520099709","19.1094303686964","19.6307650034838","17.9693243032658","17.9385794398128","",
